barcode	x	y
cell_683	4192.954646261967	4604.729264572289
cell_684	5538.378993846896	4585.1936281202425
cell_685	4852.11284020158	4617.321505913168
cell_686	5855.518341303866	3545.2133828589704
cell_687	6298.805009282816	4195.407593827756
cell_688	5819.914507329602	4018.0992696642984
cell_689	5902.076421111489	2703.03061889508
cell_690	6081.659692871097	4563.441831971566
cell_691	6060.014813451636	2898.729045678607
cell_692	4108.920916905168	2468.8236052165325
cell_693	4797.621733464965	4826.016076867182
cell_694	6446.760796241104	2709.6410146686
cell_695	5608.135734176168	4835.500827683341
cell_696	5362.651122510761	3431.878306785654
cell_697	6641.0558252296505	3843.7110857141824
cell_698	6779.093893125542	3066.3294402355136
cell_699	4256.722728837194	4799.564183591631
cell_701	4132.5893807557095	3361.0175923698257
cell_702	6458.470752509651	2901.1769156585315
cell_703	5679.440726252646	3769.419859318316
cell_704	5602.393950091249	3658.4611528794712
cell_705	5607.317013581263	3151.896501321915
cell_706	5849.00192163417	2799.0975563231204
cell_707	5866.145625367091	4450.103392280561
cell_708	6676.379094948765	4521.37598999392
cell_709	5731.581902401043	4233.338681821587
cell_710	5979.896354513544	3617.897584669339
cell_711	4857.338306656986	4719.589597736798
cell_712	6628.6108267332565	3012.794981787419
cell_713	6805.380093333059	4211.857424787935
cell_714	6602.03240090209	3645.6755432177088
cell_715	5827.889451178176	2739.5042301852004
cell_716	5631.428791680123	4376.128990461426
cell_717	6027.512849605436	3897.6876829606927
cell_718	5606.195369553449	4593.649220176383
cell_719	5857.503640954898	3015.9240078873318
cell_720	5501.195890742816	4276.509363549647
cell_722	5374.786877168389	3551.9052463801518
cell_723	4790.429203792682	3060.127206394322
cell_724	6042.908390947437	3066.712505794285
cell_725	5384.590737974616	4187.670060333295
cell_726	6086.459887638271	4370.403534692532
cell_727	4402.300593686147	4600.96690844035
cell_729	4984.51335698169	3603.3193401241015
cell_732	5763.81022323869	4226.807823959102
cell_733	5647.771494859321	4839.711763775167
cell_734	4344.330851207297	3178.5264083798297
cell_735	4643.783319115037	3005.947578113808
cell_737	6040.083447137121	3540.3984334235606
cell_738	5714.548715094838	3396.379077447977
cell_740	4790.7529974333665	3116.9632032300847
cell_741	6433.443747555756	2578.0989284734505
cell_742	6109.666124652128	3206.932561951028
cell_743	5371.580891377325	3584.7276436880015
cell_744	5812.582896362948	3052.7220393015737
cell_745	6459.511825448145	4452.932498868684
cell_746	5023.312444454008	3568.4349505859404
cell_747	5767.841184072708	2877.358594731978
cell_748	4655.6197278932095	3076.3684494422287
cell_749	5140.329390222098	4863.769952227204
cell_751	5128.884326039856	3896.5574422646373
cell_752	5102.583535507196	3608.86156345159
cell_753	5545.830576421278	3703.4695456799604
cell_754	6744.358207780229	3287.882390905363
cell_755	5582.523653395527	4300.35471921676
cell_757	5647.845853972589	3087.4040541046797
cell_758	4353.073282673563	3520.4336659360392
cell_759	5587.157332181528	3869.0400209198497
cell_760	5610.135547012051	4503.102904988729
cell_761	6647.005665340734	2673.3331750725
cell_762	6042.716749063671	4153.210838594614
cell_763	6227.8492452234295	3387.574736656175
cell_764	4920.0775518951505	4586.59120687575
cell_765	4974.43539964023	2694.1410604509615
cell_766	6009.781079659313	3955.76230075141
cell_767	4131.978448522267	2777.312946988319
cell_768	4142.510967588496	4015.180971188474
cell_769	4304.455142101754	4313.24585978398
cell_770	6777.522475147548	4536.654235478999
cell_771	5914.010823198337	3077.917511127054
cell_772	6256.660053578348	2738.5453781222986
cell_773	5029.615235451049	2907.8762060234
cell_774	6560.669916411949	2887.190465452353
cell_775	6804.204458194191	4252.478654686335
cell_776	5633.041835072259	4238.610855598065
cell_777	6400.572729983176	4519.063308133026
cell_778	5748.533036675633	3201.62794546769
cell_779	5858.401777725692	2733.031950293746
cell_780	6176.610270150079	4190.482484623626
cell_781	5996.844161616973	3242.622812637129
cell_782	5946.705838781905	2390.9689408355553
cell_783	6768.3054228457195	2499.955246634011
cell_784	5518.203719238054	4656.907391711524
cell_785	6839.082095659976	2975.2966952378597
cell_786	4320.662219646881	4542.306119833631
cell_787	4849.015149217863	4526.321708635804
cell_788	6809.477318339419	4821.396002853708
cell_789	6043.33541115767	4113.759449090237
cell_790	5955.724058678383	2710.7173395428304
cell_791	6226.350396211355	4846.270741155293
cell_792	5934.785841441024	3781.066695333771
cell_793	6479.971218410204	4373.420801754526
cell_794	5326.187240260594	3853.1770846139702
cell_795	5917.642953616719	4804.256269258527
cell_796	5713.538964716577	3110.1688903758873
cell_798	5851.618828583604	4097.711025427417
cell_800	5784.772274767944	4467.794388806632
cell_801	6183.574825538555	4862.024655904109
cell_802	6313.989660136936	4638.973912561969
cell_803	4503.383235698054	4252.341863310609
cell_804	4613.84286317045	4326.865712720654
cell_805	5749.655180849818	4264.34145395367
cell_806	6745.284439956672	4152.55327872418
cell_807	6747.559786798363	4086.9891705444065
cell_808	5530.699684851855	2843.284241523264
cell_809	6346.954169793829	4224.016660780246
cell_810	6672.292507703557	2588.7227539024934
cell_811	6122.605097530893	3035.4223849799523
cell_812	5830.776825071819	4240.521744666585
cell_813	5672.963445085386	4576.4446003139965
cell_814	5549.368926785005	4241.11094822316
cell_815	5675.223563331248	3734.4021123345988
cell_816	6562.225386830644	2659.9868236490947
cell_817	5055.306752576968	4687.418631271079
cell_818	5605.58136263578	4025.774987914314
cell_819	4021.128300013769	4364.512646703748
cell_820	5026.033211884038	3016.04621861282
cell_821	5558.08079114253	3552.8715379284045
cell_822	5388.158701424515	3608.0991604101073
cell_823	5669.990347219621	3055.6362488980258
cell_824	4244.938196856859	4139.234140877476
cell_825	4428.01340498494	3985.321038341989
cell_826	4063.1347416062454	4821.860688208462
cell_827	5723.402190992512	3327.0191991013503
cell_828	6786.006055312499	3687.6526515496134
cell_829	5818.218002191103	4827.4819483662
cell_830	6305.163890406379	4335.49911298478
cell_831	5959.5675274238165	4482.701011510157
cell_832	4445.334269042261	3002.4355413068915
cell_833	5753.576819855761	4803.006436651303
cell_834	5162.1351366348545	2614.4039649457072
cell_835	4835.396073264309	4307.969959135749
cell_836	5601.623607221175	3339.38895548702
cell_837	5542.573904001514	3766.664071874852
cell_838	4726.362471363776	4706.230024227681
cell_839	6753.641414021106	3975.2995685812994
cell_840	5803.27609587716	4135.0054684701645
cell_841	5780.358100574155	3662.316019471333
cell_842	5321.449674286902	4010.121187158412
cell_843	5714.201566019703	2608.2241413778866
cell_844	6015.76961380913	4615.307784211011
cell_846	5845.724137227958	3694.00984110731
cell_847	5021.9335203697665	4589.4710794918
cell_848	5865.375897109311	2936.5443449432605
cell_850	5362.623515746364	4618.6564642470485
cell_851	6494.187706700688	3528.505057795009
cell_852	5866.716437295262	4358.158266582976
cell_854	4426.245009484727	3175.532687941706
cell_855	5869.912024187123	4073.4674483914555
cell_856	6608.497577319098	2814.780426235039
cell_857	4859.852912255449	4650.582475891281
cell_858	6442.756713433449	4344.851451690324
cell_859	4884.016215573704	3266.435517798247
cell_860	5452.769524503072	3073.791913223198
cell_861	4537.273644576119	4399.789119165792
cell_862	6035.077608583829	2695.7887002383313
cell_863	5020.061131246694	3703.7407724344494
cell_864	4923.18548808154	3076.7416376733236
cell_865	5836.496024866053	3577.6265355818105
cell_866	5592.503445370208	3704.90974395019
cell_867	6042.750484267919	4603.49139588539
cell_868	6063.896517090323	2694.502059196496
cell_869	6443.105677073464	3942.0158914198296
cell_870	4256.224038724258	4392.824689188353
cell_871	3993.8674021185275	4353.957969778815
cell_872	5853.441418263495	4839.553295952873
cell_873	5889.900416112	4460.440181806192
cell_874	5960.6650494645155	3200.2242762270316
cell_875	4165.215877245738	4718.848369242294
cell_876	5485.42079965394	4088.1724361836154
cell_877	5497.92241607291	3554.856103928981
cell_878	5002.0629110931695	2999.933368848342
cell_879	4506.721053946013	3028.1586962799233
cell_880	6551.302331008937	4505.789891906193
cell_881	6074.127087518784	3131.0709725865313
cell_882	6067.990889270004	3889.4024833002113
cell_883	4493.801781992413	2869.1272417013006
cell_884	4707.981155205526	4652.558391405625
cell_885	6024.711320537206	4314.518896877946
cell_886	5898.983122678934	2973.339099601902
cell_887	6629.854044662129	4085.00093877307
cell_888	6541.3751619640025	4062.556344487892
cell_889	5052.552561342229	4558.57372248609
cell_890	5655.094148356887	3530.2416969230308
cell_891	6038.1440418041975	3093.367022394577
cell_892	5869.271601582463	3083.416113333451
cell_893	4345.126561320849	4342.321196548593
cell_895	6320.026782474302	4314.507098986947
cell_896	5923.535982421608	2956.0937574399186
cell_897	5866.1341624053675	4264.7444576361695
cell_898	6248.435105347903	3678.295003831618
cell_899	6091.142820222021	4307.004217874373
cell_900	5794.545771624599	2896.362727816052
cell_901	4048.2546745004433	4715.643211603782
cell_902	6471.371100300866	4336.668014434688
cell_903	5713.286714401534	3071.069435652773
cell_904	5873.132023319227	3587.787666319896
cell_905	4316.383321656318	3758.2905439349943
cell_906	4179.759708380829	4452.724213211747
cell_907	6240.519931269669	4449.135974903068
cell_908	6763.370318290678	3058.0216414915117
cell_909	5715.803065343687	3438.3199269782212
cell_910	6556.2007076487225	4428.725870753622
cell_911	4692.169642760404	4574.61397866314
cell_912	6384.621724016058	4028.829427983127
cell_913	6817.535710732816	2615.11916924935
cell_914	5582.63344007945	4260.06254460144
cell_915	6160.9709889329315	2882.4113020389946
cell_916	6561.458827362301	3936.701513990035
cell_917	5447.129238967639	4094.579465767033
cell_918	6505.058905630232	2722.7487136549876
cell_919	6398.500079606959	3711.264100246873
cell_920	4684.407616558724	2984.913348689715
cell_921	5972.260613185736	4558.61893368753
cell_922	6125.869664410956	4267.964333249143
cell_923	4454.252112218173	4161.415804770338
cell_924	4862.828372899492	2790.5465832437208
cell_925	4687.787475263864	4348.434731877666
cell_926	6068.882868700518	2926.8935622559256
cell_927	4581.74405426572	4411.803968033415
cell_929	6369.454991041211	3108.0103534408377
cell_930	5402.054270653372	4109.1967259508765
cell_931	4847.141197821785	3007.3411505589984
cell_932	6617.051256228032	3074.357207347407
cell_933	4336.639651055689	3735.3533523493725
cell_934	5419.011140477692	3117.840416774782
cell_935	5703.724367780205	3542.749577925457
cell_936	5011.81633841604	2950.1196860758996
cell_937	6684.0229830846865	3871.9251458966596
cell_938	6377.330415981787	2591.582333313152
cell_939	5786.157398901647	2918.0008617074395
cell_940	4247.9205061233715	4771.900992902745
cell_942	6683.336519239471	4374.615061067255
cell_943	6638.412318906361	3637.3128886972345
cell_944	6642.665082452751	3404.1843134032697
cell_945	6156.893519701477	2433.7181346367893
cell_946	6839.937890841927	3604.885939090561
cell_947	6163.97281697172	3399.1074287284646
cell_948	5742.798900326294	3041.29856174942
cell_949	6159.591489945378	3440.7417935434883
cell_950	6617.257731250082	4408.946135698737
cell_951	6269.034485574119	3274.0603229656613
cell_952	6223.99302172071	3604.3429335080777
cell_953	4989.159520631816	4774.828299574218
cell_954	4398.335679270715	3824.8229186871536
cell_955	5488.86256087452	4540.794257189553
cell_956	5241.100774850632	4380.68134982303
cell_958	5872.483553597648	4337.693134116495
cell_959	6280.983434358046	4150.999524014105
cell_960	4879.011830035743	4507.665955872264
cell_961	5947.514131851991	4705.743798178207
cell_962	4650.824246993396	3361.5278378387256
cell_963	4876.930994118338	4694.948701783713
cell_964	6511.969871860314	3503.310460014797
cell_965	5257.84817862029	4041.921028940352
cell_966	6831.124682906004	2407.7204379712584
cell_967	4584.167210722852	4308.525955837238
cell_968	5018.137440346168	3511.503456836353
cell_969	4796.468544491657	3161.842533960744
cell_970	5770.541566970721	3160.113889769906
cell_971	4495.160946539673	2706.690285731135
cell_972	4753.241753537256	4835.451155985328
cell_973	5517.040988066618	4529.079085155488
cell_974	4317.141925729402	4326.854464246764
cell_975	6284.265301713845	3436.670217766612
cell_976	5553.669042975377	4773.070850708011
cell_977	5769.934139384472	4414.2696620762335
cell_978	6186.839365891132	2959.824506232971
cell_979	6296.203805720592	3776.742018486817
cell_980	5939.068790812366	4158.439553099837
cell_981	6058.27390013175	4090.3480126455584
cell_983	4789.898829012201	4267.253283123373
cell_984	6081.108319638313	4113.96303858413
cell_985	6833.347218708106	4213.046287536077
cell_986	6720.3811640166705	4214.07484775879
cell_987	5332.110693245227	3076.135722266871
cell_988	5045.804234573693	2993.2428047556355
cell_990	6269.462620593799	3545.660526800366
cell_991	4008.333031837414	4063.0187981780778
cell_992	4610.527047210174	3156.4335353031265
cell_993	5735.125162142408	4737.973225993231
cell_994	4981.637702185855	4746.557126068292
cell_995	4429.823307570754	4583.38891248342
cell_996	6693.817850533017	4138.328367518826
cell_997	5838.89272161434	3791.0720637230015
cell_998	6618.805303184961	2784.127589717998
cell_999	5864.981308737026	4640.672471227041
cell_1000	4900.041205442382	4713.616211922917
cell_1001	6737.516376633824	3050.6496932301707
cell_1002	4396.158039276445	3225.7173686875867
cell_1003	5470.495813317713	4222.334579435721
cell_1004	6391.587828231697	2800.8745347869453
cell_1005	6004.047043389557	4788.715119976394
cell_1007	4110.2459306025185	4069.3343487591555
cell_1008	5545.016280626135	3858.4014042649733
cell_1009	6775.855120827774	2682.0738876610308
cell_1010	6580.970798910049	3805.050230454821
cell_1011	5753.736252402179	4119.101624170381
cell_1012	6215.911009136126	4010.5213686419715
cell_1013	4302.652394365664	4479.953764371159
cell_1014	5569.2239839749045	3920.6031558856334
cell_1015	6440.860721325585	4803.137238648591
cell_1016	5967.999442647008	3426.771069339346
cell_1017	4302.138278037574	3816.8708648673282
cell_1018	5974.128886077074	2810.427414465633
cell_1019	6016.878472183043	4372.608065985882
cell_1020	4856.919363871881	2704.206444004125
cell_1021	4712.054848555765	3804.6405541811537
cell_1022	4774.396949753613	4566.429797013897
cell_1023	5440.39954190522	3645.9375140456946
cell_1024	5679.182850324717	2986.7765265497546
cell_1025	5040.915600015212	3252.7804428219683
cell_1026	5607.112602609425	3456.214994582421
cell_1027	6557.596095268497	3360.897649444572
cell_1028	6240.621156290001	2813.9265383620054
